nodeId,date,substation,action,energy_shifted_kwh,energy_curtailed_kwh,molp_alpha,gcs_score,predicted_load_w,optimised_load_w,power_deviation_ratio,substation_pred_peak_mw,actual_substation_peak_mw,forecast_error_mw,stress_threshold_mw,rebate_bdt,temp_max_c,price_multiplier_norm,appliance_alpha,explanation,label
DR_DHA_00042,2025-05-14,Dhanmondi,DR_CURTAIL+SHIFT,4.26,0.429,0.6,0.8268,986.8,205.2,0.792,158.08,185.7,-27.62,145.93,1.29,34.8,1.0,0.7,"On 2025-05-14, a high-impact event (GCS=0.83) at Dhanmondi substation passed the Priority Pool filter. Household DHH0024 (middle tier) shifted 4.26 kWh of schedulable load to off-peak hours and curtailed 0.43 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.3 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 158.1 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00043,2025-07-20,Dhanmondi,DR_CURTAIL+SHIFT,3.833,0.293,0.6,0.8267,868.6,181.0,0.7917,149.55,154.0,-4.45,145.93,0.88,32.1,1.0,0.7,"On 2025-07-20, a high-impact event (GCS=0.83) at Dhanmondi substation passed the Priority Pool filter. Household DHH0024 (middle tier) shifted 3.83 kWh of schedulable load to off-peak hours and curtailed 0.29 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 0.9 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 149.6 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00044,2025-08-03,Dhanmondi,DR_CURTAIL+SHIFT,3.8,0.293,0.6,0.8266,861.7,179.6,0.7916,151.68,153.6,-1.92,145.93,0.88,31.9,1.0,0.7,"On 2025-08-03, a high-impact event (GCS=0.83) at Dhanmondi substation passed the Priority Pool filter. Household DHH0024 (middle tier) shifted 3.80 kWh of schedulable load to off-peak hours and curtailed 0.29 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 0.9 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 151.7 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00045,2025-05-28,Dhanmondi,DR_CURTAIL+SHIFT,4.156,0.417,0.6,0.8266,962.9,200.8,0.7915,163.29,173.3,-10.01,145.93,1.25,31.6,1.0,0.7,"On 2025-05-28, a high-impact event (GCS=0.83) at Dhanmondi substation passed the Priority Pool filter. Household DHH0024 (middle tier) shifted 4.16 kWh of schedulable load to off-peak hours and curtailed 0.42 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.3 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 163.3 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00046,2024-05-25,Dhanmondi,DR_CURTAIL+SHIFT,4.106,0.318,0.6,0.8263,932.4,195.0,0.7908,148.41,165.0,-16.59,145.93,0.95,38.4,1.0,0.7,"On 2024-05-25, a high-impact event (GCS=0.83) at Dhanmondi substation passed the Priority Pool filter. Household DHH0024 (middle tier) shifted 4.11 kWh of schedulable load to off-peak hours and curtailed 0.32 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.0 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 148.4 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00047,2024-04-23,Dhanmondi,DR_CURTAIL+SHIFT,4.169,0.334,0.6,0.8262,949.5,199.0,0.7904,150.41,146.0,4.41,145.93,1.0,38.0,1.0,0.7,"On 2024-04-23, a high-impact event (GCS=0.83) at Dhanmondi substation passed the Priority Pool filter. Household DHH0024 (middle tier) shifted 4.17 kWh of schedulable load to off-peak hours and curtailed 0.33 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.0 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 150.4 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00048,2025-05-13,Dhanmondi,DR_CURTAIL+SHIFT,3.996,0.356,0.6,0.8258,918.5,193.3,0.7896,155.12,160.0,-4.88,145.93,1.07,34.8,1.0,0.7,"On 2025-05-13, a high-impact event (GCS=0.83) at Dhanmondi substation passed the Priority Pool filter. Household DHH0024 (middle tier) shifted 4.00 kWh of schedulable load to off-peak hours and curtailed 0.36 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.1 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 155.1 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00049,2025-05-11,Dhanmondi,DR_CURTAIL+SHIFT,4.145,0.371,0.6,0.8258,953.3,200.5,0.7896,182.33,160.0,22.33,145.93,1.11,30.6,1.0,0.7,"On 2025-05-11, a high-impact event (GCS=0.83) at Dhanmondi substation passed the Priority Pool filter. Household DHH0024 (middle tier) shifted 4.14 kWh of schedulable load to off-peak hours and curtailed 0.37 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.1 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 182.3 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00050,2025-05-15,Dhanmondi,DR_CURTAIL+SHIFT,4.074,0.397,0.6,0.8248,946.9,201.8,0.7869,160.35,155.0,5.35,145.93,1.19,35.0,1.0,0.7,"On 2025-05-15, a high-impact event (GCS=0.82) at Dhanmondi substation passed the Priority Pool filter. Household DHH0024 (middle tier) shifted 4.07 kWh of schedulable load to off-peak hours and curtailed 0.40 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.2 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 160.3 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00051,2025-07-22,Dhanmondi,DR_CURTAIL+SHIFT,3.968,0.382,0.6,0.8248,921.4,196.4,0.7869,146.0,141.0,5.0,145.93,1.15,33.5,1.0,0.7,"On 2025-07-22, a high-impact event (GCS=0.82) at Dhanmondi substation passed the Priority Pool filter. Household DHH0024 (middle tier) shifted 3.97 kWh of schedulable load to off-peak hours and curtailed 0.38 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.1 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 146.0 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00052,2025-07-23,Dhanmondi,DR_CURTAIL+SHIFT,3.909,0.378,0.6,0.8238,911.0,196.4,0.7844,149.45,162.5,-13.05,145.93,1.13,35.2,1.0,0.7,"On 2025-07-23, a high-impact event (GCS=0.82) at Dhanmondi substation passed the Priority Pool filter. Household DHH0024 (middle tier) shifted 3.91 kWh of schedulable load to off-peak hours and curtailed 0.38 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.1 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 149.4 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00053,2025-09-07,Dhanmondi,DR_CURTAIL+SHIFT,4.163,0.406,0.6,0.8237,971.1,209.6,0.7842,149.0,151.6,-2.6,145.93,1.22,27.9,1.0,0.7,"On 2025-09-07, a high-impact event (GCS=0.82) at Dhanmondi substation passed the Priority Pool filter. Household DHH0024 (middle tier) shifted 4.16 kWh of schedulable load to off-peak hours and curtailed 0.41 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.2 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 149.0 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00054,2024-05-27,Dhanmondi,DR_CURTAIL+SHIFT,3.275,0.199,0.6,0.823,740.0,160.9,0.7825,164.13,135.8,28.33,145.93,0.6,27.7,1.0,0.7,"On 2024-05-27, a high-impact event (GCS=0.82) at Dhanmondi substation passed the Priority Pool filter. Household DHH0024 (middle tier) shifted 3.27 kWh of schedulable load to off-peak hours and curtailed 0.20 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 0.6 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 164.1 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00055,2025-06-26,Dhanmondi,DR_CURTAIL+SHIFT,3.909,0.42,0.6,0.8224,924.0,202.5,0.7809,146.25,158.0,-11.75,145.93,1.26,31.6,1.0,0.7,"On 2025-06-26, a high-impact event (GCS=0.82) at Dhanmondi substation passed the Priority Pool filter. Household DHH0024 (middle tier) shifted 3.91 kWh of schedulable load to off-peak hours and curtailed 0.42 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.3 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 146.2 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00056,2025-07-06,Dhanmondi,DR_CURTAIL+SHIFT,3.49,0.312,0.6,0.8218,812.9,179.2,0.7796,148.43,103.0,45.43,145.93,0.94,33.3,1.0,0.7,"On 2025-07-06, a high-impact event (GCS=0.82) at Dhanmondi substation passed the Priority Pool filter. Household DHH0024 (middle tier) shifted 3.49 kWh of schedulable load to off-peak hours and curtailed 0.31 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 0.9 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 148.4 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00057,2024-06-30,Dhanmondi,DR_CURTAIL+SHIFT,4.864,0.705,0.6,0.8217,1191.0,262.9,0.7793,158.91,147.5,11.41,145.93,2.11,30.2,1.0,0.7,"On 2024-06-30, a high-impact event (GCS=0.82) at Dhanmondi substation passed the Priority Pool filter. Household DHH0016 (middle tier) shifted 4.86 kWh of schedulable load to off-peak hours and curtailed 0.70 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 2.1 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 158.9 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00058,2025-08-31,Dhanmondi,DR_CURTAIL+SHIFT,3.645,0.325,0.6,0.8211,850.6,189.0,0.7778,148.72,131.0,17.72,145.93,0.98,34.1,1.0,0.7,"On 2025-08-31, a high-impact event (GCS=0.82) at Dhanmondi substation passed the Priority Pool filter. Household DHH0024 (middle tier) shifted 3.65 kWh of schedulable load to off-peak hours and curtailed 0.33 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.0 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 148.7 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00059,2024-09-25,Dhanmondi,DR_CURTAIL+SHIFT,3.393,0.236,0.6,0.821,777.9,173.1,0.7775,146.25,131.0,15.25,145.93,0.71,28.2,1.0,0.7,"On 2024-09-25, a high-impact event (GCS=0.82) at Dhanmondi substation passed the Priority Pool filter. Household DHH0024 (middle tier) shifted 3.39 kWh of schedulable load to off-peak hours and curtailed 0.24 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 0.7 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 146.2 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00060,2025-08-10,Dhanmondi,DR_CURTAIL+SHIFT,3.465,0.284,0.6,0.8207,804.4,179.7,0.7767,147.99,150.0,-2.01,145.93,0.85,31.3,1.0,0.7,"On 2025-08-10, a high-impact event (GCS=0.82) at Dhanmondi substation passed the Priority Pool filter. Household DHH0024 (middle tier) shifted 3.46 kWh of schedulable load to off-peak hours and curtailed 0.28 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 0.9 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 148.0 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00061,2024-04-04,Dhanmondi,DR_CURTAIL+SHIFT,3.947,0.478,0.6,0.819,954.8,217.1,0.7726,149.31,161.0,-11.69,145.93,1.43,37.2,1.0,0.7,"On 2024-04-04, a high-impact event (GCS=0.82) at Dhanmondi substation passed the Priority Pool filter. Household DHH0041 (middle tier) shifted 3.95 kWh of schedulable load to off-peak hours and curtailed 0.48 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.4 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 149.3 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00062,2025-05-27,Dhanmondi,DR_CURTAIL+SHIFT,3.455,0.326,0.6,0.8183,817.6,187.5,0.7707,157.18,163.0,-5.82,145.93,0.98,33.6,1.0,0.7,"On 2025-05-27, a high-impact event (GCS=0.82) at Dhanmondi substation passed the Priority Pool filter. Household DHH0024 (middle tier) shifted 3.46 kWh of schedulable load to off-peak hours and curtailed 0.33 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.0 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 157.2 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00063,2024-06-02,Dhanmondi,DR_CURTAIL+SHIFT,3.666,0.425,0.6,0.8182,885.0,203.2,0.7704,169.6,180.0,-10.4,145.93,1.27,25.7,1.0,0.7,"On 2024-06-02, a high-impact event (GCS=0.82) at Dhanmondi substation passed the Priority Pool filter. Household DHH0024 (middle tier) shifted 3.67 kWh of schedulable load to off-peak hours and curtailed 0.42 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.3 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 169.6 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00064,2025-09-21,Dhanmondi,DR_CURTAIL+SHIFT,3.875,0.442,0.6,0.8181,933.9,214.5,0.7703,152.01,150.0,2.01,145.93,1.33,33.9,1.0,0.7,"On 2025-09-21, a high-impact event (GCS=0.82) at Dhanmondi substation passed the Priority Pool filter. Household DHH0024 (middle tier) shifted 3.88 kWh of schedulable load to off-peak hours and curtailed 0.44 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.3 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 152.0 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00065,2026-04-26,Dhanmondi,DR_CURTAIL+SHIFT,3.656,0.374,0.6,0.818,872.5,200.8,0.7699,149.78,147.3,2.48,145.93,1.12,33.3,1.0,0.7,"On 2026-04-26, a high-impact event (GCS=0.82) at Dhanmondi substation passed the Priority Pool filter. Household DHH0024 (middle tier) shifted 3.66 kWh of schedulable load to off-peak hours and curtailed 0.37 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.1 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 149.8 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00066,2025-08-17,Dhanmondi,DR_CURTAIL+SHIFT,3.558,0.41,0.6,0.8171,861.3,200.0,0.7677,154.99,151.0,3.99,145.93,1.23,32.2,1.0,0.7,"On 2025-08-17, a high-impact event (GCS=0.82) at Dhanmondi substation passed the Priority Pool filter. Household DHH0024 (middle tier) shifted 3.56 kWh of schedulable load to off-peak hours and curtailed 0.41 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.2 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 155.0 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00067,2025-07-27,Dhanmondi,DR_CURTAIL+SHIFT,3.334,0.348,0.6,0.8171,799.3,185.6,0.7678,149.1,161.0,-11.9,145.93,1.04,32.1,1.0,0.7,"On 2025-07-27, a high-impact event (GCS=0.82) at Dhanmondi substation passed the Priority Pool filter. Household DHH0041 (middle tier) shifted 3.33 kWh of schedulable load to off-peak hours and curtailed 0.35 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.0 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 149.1 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00068,2025-06-29,Dhanmondi,DR_CURTAIL+SHIFT,3.483,0.38,0.6,0.8169,839.2,195.4,0.7672,153.66,150.0,3.66,145.93,1.14,32.7,1.0,0.7,"On 2025-06-29, a high-impact event (GCS=0.82) at Dhanmondi substation passed the Priority Pool filter. Household DHH0024 (middle tier) shifted 3.48 kWh of schedulable load to off-peak hours and curtailed 0.38 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.1 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 153.7 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00069,2024-05-05,Dhanmondi,DR_CURTAIL+SHIFT,3.5,0.357,0.6,0.8169,838.0,195.1,0.7672,178.82,170.3,8.52,145.93,1.07,36.0,1.0,0.7,"On 2024-05-05, a high-impact event (GCS=0.82) at Dhanmondi substation passed the Priority Pool filter. Household DHH0024 (middle tier) shifted 3.50 kWh of schedulable load to off-peak hours and curtailed 0.36 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.1 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 178.8 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00070,2024-05-25,Dhanmondi,DR_CURTAIL+SHIFT,3.526,0.396,0.6,0.8154,856.0,202.4,0.7636,148.41,165.0,-16.59,145.93,1.19,38.4,1.0,0.7,"On 2024-05-25, a high-impact event (GCS=0.82) at Dhanmondi substation passed the Priority Pool filter. Household DHH0041 (middle tier) shifted 3.53 kWh of schedulable load to off-peak hours and curtailed 0.40 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.2 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 148.4 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00071,2024-09-23,Dhanmondi,DR_CURTAIL+SHIFT,4.138,0.639,0.6,0.8146,1045.4,249.2,0.7616,147.86,154.0,-6.14,145.93,1.92,35.2,1.0,0.7,"On 2024-09-23, a high-impact event (GCS=0.81) at Dhanmondi substation passed the Priority Pool filter. Household DHH0047 (middle tier) shifted 4.14 kWh of schedulable load to off-peak hours and curtailed 0.64 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.9 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 147.9 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00072,2024-05-12,Dhanmondi,DR_CURTAIL+SHIFT,3.407,0.397,0.6,0.8142,833.5,199.5,0.7606,146.22,143.0,3.22,145.93,1.19,27.2,1.0,0.7,"On 2024-05-12, a high-impact event (GCS=0.81) at Dhanmondi substation passed the Priority Pool filter. Household DHH0024 (middle tier) shifted 3.41 kWh of schedulable load to off-peak hours and curtailed 0.40 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.2 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 146.2 MW, which triggered the demand-response window.",DrEvent
