appliance_id,household_id,name,cls,quantity,p_rat_kw,duty_cycle,schedule,thermal_response,id
KLNC0084-A02,KLNC0084,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,KLNC0084-A02
KLNC0084-A03,KLNC0084,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,KLNC0084-A03
KLNC0084-A04,KLNC0084,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,KLNC0084-A04
KLNC0084-A05,KLNC0084,ceiling_fan,curtailable,4,0.075,0.8,res_fan,cooling_fan,KLNC0084-A05
KLNC0084-A06,KLNC0084,lighting,curtailable,8,0.018,0.9,res_evening_dominant,none,KLNC0084-A06
KLNC0084-A07,KLNC0084,television,curtailable,1,0.095,0.85,res_evening_dominant,none,KLNC0084-A07
KLNC0085-A00,KLNC0085,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,KLNC0085-A00
KLNC0085-A01,KLNC0085,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,KLNC0085-A01
KLNC0085-A02,KLNC0085,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,KLNC0085-A02
KLNC0085-A03,KLNC0085,ceiling_fan,curtailable,4,0.075,0.8,res_fan,cooling_fan,KLNC0085-A03
KLNC0085-A04,KLNC0085,lighting,curtailable,10,0.018,0.9,res_evening_dominant,none,KLNC0085-A04
KLNC0085-A05,KLNC0085,television,curtailable,1,0.095,0.85,res_evening_dominant,none,KLNC0085-A05
KLNC0086-A00,KLNC0086,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,KLNC0086-A00
KLNC0086-A01,KLNC0086,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,KLNC0086-A01
KLNC0086-A02,KLNC0086,ceiling_fan,curtailable,2,0.075,0.8,res_fan,cooling_fan,KLNC0086-A02
KLNC0086-A03,KLNC0086,lighting,curtailable,5,0.018,0.9,res_evening_dominant,none,KLNC0086-A03
KLNC0087-A00,KLNC0087,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,KLNC0087-A00
KLNC0087-A01,KLNC0087,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,KLNC0087-A01
KLNC0087-A02,KLNC0087,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,KLNC0087-A02
KLNC0087-A03,KLNC0087,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,KLNC0087-A03
KLNC0087-A04,KLNC0087,ceiling_fan,curtailable,2,0.075,0.8,res_fan,cooling_fan,KLNC0087-A04
KLNC0087-A05,KLNC0087,lighting,curtailable,7,0.018,0.9,res_evening_dominant,none,KLNC0087-A05
KLNC0087-A06,KLNC0087,television,curtailable,1,0.095,0.85,res_evening_dominant,none,KLNC0087-A06
KLNC0088-A00,KLNC0088,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,KLNC0088-A00
KLNC0088-A01,KLNC0088,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,KLNC0088-A01
KLNC0088-A02,KLNC0088,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,KLNC0088-A02
KLNC0088-A03,KLNC0088,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,KLNC0088-A03
KLNC0088-A04,KLNC0088,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,KLNC0088-A04
KLNC0088-A05,KLNC0088,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,KLNC0088-A05
KLNC0088-A06,KLNC0088,ceiling_fan,curtailable,3,0.075,0.8,res_fan,cooling_fan,KLNC0088-A06
KLNC0088-A07,KLNC0088,lighting,curtailable,6,0.018,0.9,res_evening_dominant,none,KLNC0088-A07
KLNC0088-A08,KLNC0088,television,curtailable,1,0.095,0.85,res_evening_dominant,none,KLNC0088-A08
KLNC0089-A00,KLNC0089,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,KLNC0089-A00
KLNC0089-A01,KLNC0089,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,KLNC0089-A01
KLNC0089-A02,KLNC0089,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,KLNC0089-A02
KLNC0089-A03,KLNC0089,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,KLNC0089-A03
KLNC0089-A04,KLNC0089,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,KLNC0089-A04
KLNC0089-A05,KLNC0089,ceiling_fan,curtailable,4,0.075,0.8,res_fan,cooling_fan,KLNC0089-A05
KLNC0089-A06,KLNC0089,lighting,curtailable,10,0.018,0.9,res_evening_dominant,none,KLNC0089-A06
KLNC0089-A07,KLNC0089,television,curtailable,1,0.095,0.85,res_evening_dominant,none,KLNC0089-A07
KLNC0090-A00,KLNC0090,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,KLNC0090-A00
KLNC0090-A01,KLNC0090,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,KLNC0090-A01
KLNC0090-A02,KLNC0090,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,KLNC0090-A02
KLNC0090-A03,KLNC0090,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,KLNC0090-A03
KLNC0090-A04,KLNC0090,ceiling_fan,curtailable,1,0.075,0.8,res_fan,cooling_fan,KLNC0090-A04
KLNC0090-A05,KLNC0090,lighting,curtailable,4,0.018,0.9,res_evening_dominant,none,KLNC0090-A05
KLNC0091-A00,KLNC0091,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,KLNC0091-A00
KLNC0091-A01,KLNC0091,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,KLNC0091-A01
KLNC0091-A02,KLNC0091,medical_device_home,critical,1,0.12,0.3,flat_always_on,none,KLNC0091-A02
KLNC0091-A03,KLNC0091,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,KLNC0091-A03
KLNC0091-A04,KLNC0091,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,KLNC0091-A04
KLNC0091-A05,KLNC0091,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,KLNC0091-A05
KLNC0091-A06,KLNC0091,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,KLNC0091-A06
KLNC0091-A07,KLNC0091,ceiling_fan,curtailable,2,0.075,0.8,res_fan,cooling_fan,KLNC0091-A07
KLNC0091-A08,KLNC0091,lighting,curtailable,6,0.018,0.9,res_evening_dominant,none,KLNC0091-A08
KLNC0091-A09,KLNC0091,television,curtailable,1,0.095,0.85,res_evening_dominant,none,KLNC0091-A09
KLNC0092-A00,KLNC0092,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,KLNC0092-A00
KLNC0092-A01,KLNC0092,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,KLNC0092-A01
KLNC0092-A02,KLNC0092,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,KLNC0092-A02
KLNC0092-A03,KLNC0092,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,KLNC0092-A03
KLNC0092-A04,KLNC0092,ceiling_fan,curtailable,5,0.075,0.8,res_fan,cooling_fan,KLNC0092-A04
KLNC0092-A05,KLNC0092,lighting,curtailable,8,0.018,0.9,res_evening_dominant,none,KLNC0092-A05
KLNC0092-A06,KLNC0092,television,curtailable,2,0.095,0.85,res_evening_dominant,none,KLNC0092-A06
KLNC0093-A00,KLNC0093,refrigerator,critical,2,0.15,0.38,flat_always_on,refrigeration,KLNC0093-A00
KLNC0093-A01,KLNC0093,router_and_standby,critical,2,0.035,0.95,flat_always_on,none,KLNC0093-A01
KLNC0093-A02,KLNC0093,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,KLNC0093-A02
KLNC0093-A03,KLNC0093,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,KLNC0093-A03
KLNC0093-A04,KLNC0093,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,KLNC0093-A04
KLNC0093-A05,KLNC0093,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,KLNC0093-A05
KLNC0093-A06,KLNC0093,split_ac_1_5ton,curtailable,3,1.65,0.62,res_ac_affluent,cooling_ac,KLNC0093-A06
KLNC0093-A07,KLNC0093,ceiling_fan,curtailable,4,0.075,0.8,res_fan,cooling_fan,KLNC0093-A07
KLNC0093-A08,KLNC0093,lighting,curtailable,10,0.018,0.9,res_evening_dominant,none,KLNC0093-A08
KLNC0093-A09,KLNC0093,television,curtailable,1,0.095,0.85,res_evening_dominant,none,KLNC0093-A09
KLNC0094-A00,KLNC0094,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,KLNC0094-A00
KLNC0094-A01,KLNC0094,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,KLNC0094-A01
KLNC0094-A02,KLNC0094,ceiling_fan,curtailable,1,0.075,0.8,res_fan,cooling_fan,KLNC0094-A02
KLNC0094-A03,KLNC0094,lighting,curtailable,4,0.018,0.9,res_evening_dominant,none,KLNC0094-A03
KLNC0094-A04,KLNC0094,television,curtailable,1,0.095,0.85,res_evening_dominant,none,KLNC0094-A04
KLNC0095-A00,KLNC0095,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,KLNC0095-A00
KLNC0095-A01,KLNC0095,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,KLNC0095-A01
KLNC0095-A02,KLNC0095,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,KLNC0095-A02
KLNC0095-A03,KLNC0095,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,KLNC0095-A03
KLNC0095-A04,KLNC0095,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,KLNC0095-A04
KLNC0095-A05,KLNC0095,ceiling_fan,curtailable,3,0.075,0.8,res_fan,cooling_fan,KLNC0095-A05
KLNC0095-A06,KLNC0095,lighting,curtailable,8,0.018,0.9,res_evening_dominant,none,KLNC0095-A06
KLNC0096-A00,KLNC0096,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,KLNC0096-A00
KLNC0096-A01,KLNC0096,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,KLNC0096-A01
KLNC0096-A02,KLNC0096,ceiling_fan,curtailable,3,0.075,0.8,res_fan,cooling_fan,KLNC0096-A02
KLNC0096-A03,KLNC0096,lighting,curtailable,3,0.018,0.9,res_evening_dominant,none,KLNC0096-A03
KLNC0097-A00,KLNC0097,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,KLNC0097-A00
KLNC0097-A01,KLNC0097,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,KLNC0097-A01
KLNC0097-A02,KLNC0097,ceiling_fan,curtailable,2,0.075,0.8,res_fan,cooling_fan,KLNC0097-A02
KLNC0097-A03,KLNC0097,lighting,curtailable,3,0.018,0.9,res_evening_dominant,none,KLNC0097-A03
KLNC0097-A04,KLNC0097,television,curtailable,1,0.095,0.85,res_evening_dominant,none,KLNC0097-A04
KLNC0098-A00,KLNC0098,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,KLNC0098-A00
KLNC0098-A01,KLNC0098,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,KLNC0098-A01
KLNC0098-A02,KLNC0098,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,KLNC0098-A02
KLNC0098-A03,KLNC0098,split_ac_1_5ton,curtailable,1,1.65,0.62,res_ac_modest,cooling_ac,KLNC0098-A03
KLNC0098-A04,KLNC0098,ceiling_fan,curtailable,2,0.075,0.8,res_fan,cooling_fan,KLNC0098-A04
KLNC0098-A05,KLNC0098,lighting,curtailable,8,0.018,0.9,res_evening_dominant,none,KLNC0098-A05
KLNC0098-A06,KLNC0098,television,curtailable,1,0.095,0.85,res_evening_dominant,none,KLNC0098-A06
KLNC0099-A00,KLNC0099,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,KLNC0099-A00
KLNC0099-A01,KLNC0099,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,KLNC0099-A01
KLNC0099-A02,KLNC0099,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,KLNC0099-A02
KLNC0099-A03,KLNC0099,ceiling_fan,curtailable,3,0.075,0.8,res_fan,cooling_fan,KLNC0099-A03
KLNC0099-A04,KLNC0099,lighting,curtailable,4,0.018,0.9,res_evening_dominant,none,KLNC0099-A04
KLNC0099-A05,KLNC0099,television,curtailable,1,0.095,0.85,res_evening_dominant,none,KLNC0099-A05
KLNC0100-A00,KLNC0100,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,KLNC0100-A00
KLNC0100-A01,KLNC0100,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,KLNC0100-A01
KLNC0100-A02,KLNC0100,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,KLNC0100-A02
KLNC0100-A03,KLNC0100,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,KLNC0100-A03
KLNC0100-A04,KLNC0100,ceiling_fan,curtailable,2,0.075,0.8,res_fan,cooling_fan,KLNC0100-A04
KLNC0100-A05,KLNC0100,lighting,curtailable,10,0.018,0.9,res_evening_dominant,none,KLNC0100-A05
KLNC0100-A06,KLNC0100,television,curtailable,1,0.095,0.85,res_evening_dominant,none,KLNC0100-A06
KLNC0101-A00,KLNC0101,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,KLNC0101-A00
KLNC0101-A01,KLNC0101,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,KLNC0101-A01
KLNC0101-A02,KLNC0101,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,KLNC0101-A02
KLNC0101-A03,KLNC0101,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,KLNC0101-A03
KLNC0101-A04,KLNC0101,split_ac_1_5ton,curtailable,1,1.65,0.62,res_ac_modest,cooling_ac,KLNC0101-A04
KLNC0101-A05,KLNC0101,ceiling_fan,curtailable,2,0.075,0.8,res_fan,cooling_fan,KLNC0101-A05
KLNC0101-A06,KLNC0101,lighting,curtailable,6,0.018,0.9,res_evening_dominant,none,KLNC0101-A06
KLNC0101-A07,KLNC0101,television,curtailable,1,0.095,0.85,res_evening_dominant,none,KLNC0101-A07
KLNC0102-A00,KLNC0102,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,KLNC0102-A00
KLNC0102-A01,KLNC0102,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,KLNC0102-A01
KLNC0102-A02,KLNC0102,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,KLNC0102-A02
KLNC0102-A03,KLNC0102,ceiling_fan,curtailable,1,0.075,0.8,res_fan,cooling_fan,KLNC0102-A03
KLNC0102-A04,KLNC0102,lighting,curtailable,4,0.018,0.9,res_evening_dominant,none,KLNC0102-A04
KLNC0102-A05,KLNC0102,television,curtailable,1,0.095,0.85,res_evening_dominant,none,KLNC0102-A05
KLNC0103-A00,KLNC0103,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,KLNC0103-A00
KLNC0103-A01,KLNC0103,ceiling_fan,curtailable,2,0.075,0.8,res_fan,cooling_fan,KLNC0103-A01
KLNC0103-A02,KLNC0103,lighting,curtailable,3,0.018,0.9,res_evening_dominant,none,KLNC0103-A02
KLNC0103-A03,KLNC0103,television,curtailable,1,0.095,0.85,res_evening_dominant,none,KLNC0103-A03
KLNC0104-A00,KLNC0104,refrigerator,critical,2,0.15,0.38,flat_always_on,refrigeration,KLNC0104-A00
KLNC0104-A01,KLNC0104,router_and_standby,critical,2,0.035,0.95,flat_always_on,none,KLNC0104-A01
KLNC0104-A02,KLNC0104,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,KLNC0104-A02
KLNC0104-A03,KLNC0104,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,KLNC0104-A03
KLNC0104-A04,KLNC0104,split_ac_1_5ton,curtailable,2,1.65,0.62,res_ac_affluent,cooling_ac,KLNC0104-A04
KLNC0104-A05,KLNC0104,ceiling_fan,curtailable,5,0.075,0.8,res_fan,cooling_fan,KLNC0104-A05
KLNC0104-A06,KLNC0104,lighting,curtailable,9,0.018,0.9,res_evening_dominant,none,KLNC0104-A06
KLNC0104-A07,KLNC0104,television,curtailable,2,0.095,0.85,res_evening_dominant,none,KLNC0104-A07
KLNC0105-A00,KLNC0105,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,KLNC0105-A00
KLNC0105-A01,KLNC0105,router_and_standby,critical,2,0.035,0.95,flat_always_on,none,KLNC0105-A01
KLNC0105-A02,KLNC0105,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,KLNC0105-A02
KLNC0105-A03,KLNC0105,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,KLNC0105-A03
KLNC0105-A04,KLNC0105,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,KLNC0105-A04
KLNC0105-A05,KLNC0105,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,KLNC0105-A05
KLNC0105-A06,KLNC0105,split_ac_1_5ton,curtailable,3,1.65,0.62,res_ac_affluent,cooling_ac,KLNC0105-A06
KLNC0105-A07,KLNC0105,ceiling_fan,curtailable,3,0.075,0.8,res_fan,cooling_fan,KLNC0105-A07
KLNC0105-A08,KLNC0105,lighting,curtailable,12,0.018,0.9,res_evening_dominant,none,KLNC0105-A08
KLNC0105-A09,KLNC0105,television,curtailable,2,0.095,0.85,res_evening_dominant,none,KLNC0105-A09
KLNC0106-A00,KLNC0106,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,KLNC0106-A00
KLNC0106-A01,KLNC0106,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,KLNC0106-A01
KLNC0106-A02,KLNC0106,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,KLNC0106-A02
KLNC0106-A03,KLNC0106,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,KLNC0106-A03
KLNC0106-A04,KLNC0106,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,KLNC0106-A04
KLNC0106-A05,KLNC0106,split_ac_1_5ton,curtailable,2,1.65,0.62,res_ac_affluent,cooling_ac,KLNC0106-A05
KLNC0106-A06,KLNC0106,ceiling_fan,curtailable,4,0.075,0.8,res_fan,cooling_fan,KLNC0106-A06
KLNC0106-A07,KLNC0106,lighting,curtailable,13,0.018,0.9,res_evening_dominant,none,KLNC0106-A07
KLNC0106-A08,KLNC0106,television,curtailable,2,0.095,0.85,res_evening_dominant,none,KLNC0106-A08
KLNC0107-A00,KLNC0107,refrigerator,critical,2,0.15,0.38,flat_always_on,refrigeration,KLNC0107-A00
KLNC0107-A01,KLNC0107,router_and_standby,critical,2,0.035,0.95,flat_always_on,none,KLNC0107-A01
KLNC0107-A02,KLNC0107,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,KLNC0107-A02
KLNC0107-A03,KLNC0107,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,KLNC0107-A03
KLNC0107-A04,KLNC0107,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,KLNC0107-A04
KLNC0107-A05,KLNC0107,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,KLNC0107-A05
KLNC0107-A06,KLNC0107,split_ac_1_5ton,curtailable,2,1.65,0.62,res_ac_affluent,cooling_ac,KLNC0107-A06
KLNC0107-A07,KLNC0107,ceiling_fan,curtailable,5,0.075,0.8,res_fan,cooling_fan,KLNC0107-A07
KLNC0107-A08,KLNC0107,lighting,curtailable,11,0.018,0.9,res_evening_dominant,none,KLNC0107-A08
KLNC0107-A09,KLNC0107,television,curtailable,1,0.095,0.85,res_evening_dominant,none,KLNC0107-A09
KLNC0108-A00,KLNC0108,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,KLNC0108-A00
KLNC0108-A01,KLNC0108,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,KLNC0108-A01
KLNC0108-A02,KLNC0108,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,KLNC0108-A02
KLNC0108-A03,KLNC0108,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,KLNC0108-A03
KLNC0108-A04,KLNC0108,split_ac_1_5ton,curtailable,2,1.65,0.62,res_ac_affluent,cooling_ac,KLNC0108-A04
KLNC0108-A05,KLNC0108,ceiling_fan,curtailable,5,0.075,0.8,res_fan,cooling_fan,KLNC0108-A05
KLNC0108-A06,KLNC0108,lighting,curtailable,12,0.018,0.9,res_evening_dominant,none,KLNC0108-A06
KLNC0108-A07,KLNC0108,television,curtailable,2,0.095,0.85,res_evening_dominant,none,KLNC0108-A07
KLNC0109-A00,KLNC0109,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,KLNC0109-A00
KLNC0109-A01,KLNC0109,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,KLNC0109-A01
KLNC0109-A02,KLNC0109,split_ac_1_5ton,curtailable,1,1.65,0.62,res_ac_modest,cooling_ac,KLNC0109-A02
KLNC0109-A03,KLNC0109,ceiling_fan,curtailable,4,0.075,0.8,res_fan,cooling_fan,KLNC0109-A03
KLNC0109-A04,KLNC0109,lighting,curtailable,7,0.018,0.9,res_evening_dominant,none,KLNC0109-A04
KLNC0109-A05,KLNC0109,television,curtailable,1,0.095,0.85,res_evening_dominant,none,KLNC0109-A05
KLNC0110-A00,KLNC0110,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,KLNC0110-A00
KLNC0110-A01,KLNC0110,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,KLNC0110-A01
KLNC0110-A02,KLNC0110,ceiling_fan,curtailable,2,0.075,0.8,res_fan,cooling_fan,KLNC0110-A02
KLNC0110-A03,KLNC0110,lighting,curtailable,4,0.018,0.9,res_evening_dominant,none,KLNC0110-A03
KLNC0110-A04,KLNC0110,television,curtailable,1,0.095,0.85,res_evening_dominant,none,KLNC0110-A04
KLNC0111-A00,KLNC0111,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,KLNC0111-A00
KLNC0111-A01,KLNC0111,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,KLNC0111-A01
KLNC0111-A02,KLNC0111,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,KLNC0111-A02
KLNC0111-A03,KLNC0111,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,KLNC0111-A03
KLNC0111-A04,KLNC0111,split_ac_1_5ton,curtailable,1,1.65,0.62,res_ac_modest,cooling_ac,KLNC0111-A04
KLNC0111-A05,KLNC0111,ceiling_fan,curtailable,2,0.075,0.8,res_fan,cooling_fan,KLNC0111-A05
KLNC0111-A06,KLNC0111,lighting,curtailable,7,0.018,0.9,res_evening_dominant,none,KLNC0111-A06
KLNC0111-A07,KLNC0111,television,curtailable,1,0.095,0.85,res_evening_dominant,none,KLNC0111-A07
KLNC0112-A00,KLNC0112,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,KLNC0112-A00
KLNC0112-A01,KLNC0112,ceiling_fan,curtailable,1,0.075,0.8,res_fan,cooling_fan,KLNC0112-A01
KLNC0112-A02,KLNC0112,lighting,curtailable,4,0.018,0.9,res_evening_dominant,none,KLNC0112-A02
KLNC0113-A00,KLNC0113,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,KLNC0113-A00
KLNC0113-A01,KLNC0113,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,KLNC0113-A01
KLNC0113-A02,KLNC0113,ceiling_fan,curtailable,3,0.075,0.8,res_fan,cooling_fan,KLNC0113-A02
KLNC0113-A03,KLNC0113,lighting,curtailable,6,0.018,0.9,res_evening_dominant,none,KLNC0113-A03
KLNC0113-A04,KLNC0113,television,curtailable,1,0.095,0.85,res_evening_dominant,none,KLNC0113-A04
KLNC0114-A00,KLNC0114,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,KLNC0114-A00
KLNC0114-A01,KLNC0114,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,KLNC0114-A01
KLNC0114-A02,KLNC0114,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,KLNC0114-A02
KLNC0114-A03,KLNC0114,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,KLNC0114-A03
KLNC0114-A04,KLNC0114,split_ac_1_5ton,curtailable,1,1.65,0.62,res_ac_modest,cooling_ac,KLNC0114-A04
KLNC0114-A05,KLNC0114,ceiling_fan,curtailable,3,0.075,0.8,res_fan,cooling_fan,KLNC0114-A05
KLNC0114-A06,KLNC0114,lighting,curtailable,9,0.018,0.9,res_evening_dominant,none,KLNC0114-A06
KLNC0114-A07,KLNC0114,television,curtailable,1,0.095,0.85,res_evening_dominant,none,KLNC0114-A07
KLNC0115-A00,KLNC0115,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,KLNC0115-A00
KLNC0115-A01,KLNC0115,split_ac_1_5ton,curtailable,1,1.65,0.62,res_ac_modest,cooling_ac,KLNC0115-A01
KLNC0115-A02,KLNC0115,ceiling_fan,curtailable,3,0.075,0.8,res_fan,cooling_fan,KLNC0115-A02
KLNC0115-A03,KLNC0115,lighting,curtailable,6,0.018,0.9,res_evening_dominant,none,KLNC0115-A03
KLNC0116-A00,KLNC0116,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,KLNC0116-A00
KLNC0116-A01,KLNC0116,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,KLNC0116-A01
KLNC0116-A02,KLNC0116,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,KLNC0116-A02
KLNC0116-A03,KLNC0116,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,KLNC0116-A03
KLNC0116-A04,KLNC0116,ceiling_fan,curtailable,2,0.075,0.8,res_fan,cooling_fan,KLNC0116-A04
KLNC0116-A05,KLNC0116,lighting,curtailable,5,0.018,0.9,res_evening_dominant,none,KLNC0116-A05
KLNC0116-A06,KLNC0116,television,curtailable,1,0.095,0.85,res_evening_dominant,none,KLNC0116-A06
KLNC0117-A00,KLNC0117,refrigerator,critical,2,0.15,0.38,flat_always_on,refrigeration,KLNC0117-A00
KLNC0117-A01,KLNC0117,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,KLNC0117-A01
KLNC0117-A02,KLNC0117,washing_machine,shiftable,1,0.5,0.85,res_morning_evening_chore,none,KLNC0117-A02
KLNC0117-A03,KLNC0117,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,KLNC0117-A03
KLNC0117-A04,KLNC0117,rice_cooker,shiftable,1,0.7,0.6,res_cooking,none,KLNC0117-A04
KLNC0117-A05,KLNC0117,split_ac_1_5ton,curtailable,1,1.65,0.62,res_ac_affluent,cooling_ac,KLNC0117-A05
KLNC0117-A06,KLNC0117,ceiling_fan,curtailable,3,0.075,0.8,res_fan,cooling_fan,KLNC0117-A06
KLNC0117-A07,KLNC0117,lighting,curtailable,8,0.018,0.9,res_evening_dominant,none,KLNC0117-A07
KLNC0117-A08,KLNC0117,television,curtailable,2,0.095,0.85,res_evening_dominant,none,KLNC0117-A08
KLNC0118-A00,KLNC0118,refrigerator,critical,1,0.15,0.38,flat_always_on,refrigeration,KLNC0118-A00
KLNC0118-A01,KLNC0118,router_and_standby,critical,1,0.035,0.95,flat_always_on,none,KLNC0118-A01
KLNC0118-A02,KLNC0118,electric_iron,shiftable,1,1.0,0.55,res_morning_evening_chore,none,KLNC0118-A02
KLNC0118-A03,KLNC0118,water_pump,shiftable,1,0.75,0.95,pump_offpeak_capable,none,KLNC0118-A03
